Course Name,Course,Schedule,Course Title,First Name,Last Name,Term,InvitedCount,RespondentCount,%ResponseRatio,"Excluding class sessions, estimate the average number of hours per week spent in preparation or review. - Mean","Overall, did the instructor convey the course material clearly? - Mean","Overall, did the instructor convey the course material in an interesting way? - Mean","Did you take away useful tools, concepts, and/or insights from this course? - Mean",How much did you get out of this course? - Mean,Would you recommend this course to other students? - Mean
33032 81,33032,81,Managing the Workplace,Stacey,Kole,Winter 2024,39,16,41,4,4.2,4,4.1,3.9,3.8
37000 01,37000,1,Marketing Strategy,Avner,Strulov-Shlain,Winter 2024,28,17,60.7,4.9,3.9,3.9,4.1,3.5,3.5
37000 02,37000,2,Marketing Strategy,Andreas,Kraft,Winter 2024,32,26,81.3,4.2,4.2,3.8,3.9,3.6,3.5
37000 03,37000,3,Marketing Strategy,Andreas,Kraft,Winter 2024,24,14,58.3,6.1,4,3.7,3.9,3.7,3.5
37000 81,37000,81,Marketing Strategy,Avner,Strulov-Shlain,Winter 2024,21,13,61.9,4.5,4.2,3.8,4.4,4.1,4
37000 82,37000,82,Marketing Strategy,Christopher,Krohn,Winter 2024,62,29,46.8,4.7,4.5,4.4,4.4,4.2,4.4
37110 01,37110,1,Marketing Strategy (with Sustainability Simulation),Pradeep,Chintagunta,Winter 2024,34,21,61.8,4.8,4.9,4.9,4.8,4.8,4.8
42121 81,42121,81,Merger & Acquisition Strategy,Stephen,Morrissette,Winter 2024,69,29,42,6,4.8,4.9,4.9,4.9,4.9
33001 01,33001,1,Microeconomics,Daniel,Rappoport,Winter 2024,49,16,32.7,4.8,3.1,2.9,3.1,2.8,2.7
33001 81,33001,81,Microeconomics,Daniel,Rappoport,Winter 2024,20,12,60,5.8,3.8,3.8,3.7,3.6,3.5
33001 85,33001,85,Microeconomics,Daniel,Rappoport,Winter 2024,24,10,41.7,6.5,4,4.3,4.4,4.2,3.9
37200 81,37200,81,New Products and Services,Arthur,Middlebrooks,Winter 2024,52,40,76.9,7,4.4,4.4,4.6,4.3,4.2
34102 01,34102,1,New Venture Strategy,Gregory,Bunch,Winter 2024,62,56,90.3,4.9,4.6,4.8,4.4,4.2,4.5
34102 02,34102,2,New Venture Strategy,James,Schrager,Winter 2024,48,22,45.8,3.8,4.5,4.6,4.5,4.3,4.4
34102 85,34102,85,New Venture Strategy,James,Schrager,Winter 2024,52,18,34.6,4.6,4.4,4.6,4.6,4.4,4.5
40000 01,40000,1,Operations Management: Business Process Fundamentals,Linwei,Xin,Winter 2024,57,23,40.4,3.4,4,4,4.1,3.9,3.8
40000 02,40000,2,Operations Management: Business Process Fundamentals,Linwei,Xin,Winter 2024,59,13,22,3.4,4.2,4.2,4.1,4,4
40000 85,40000,85,Operations Management: Business Process Fundamentals,Linwei,Xin,Winter 2024,22,6,27.3,3.7,4.5,4.7,4.8,4.8,4.7
38101 81,38101,81,Persuasion: Effective Business Communication,Hal,Weitzman,Winter 2024,36,22,61.1,3,4.8,4.7,4.7,4.4,4.3
34702 81,34702,81,Private Equity/Venture Capital Lab,Christopher,Mcgowan,Winter 2024,57,29,50.9,17.7,4.7,4.7,4.4,4.1,4.5
34702 82,34702,82,Private Equity/Venture Capital Lab,Jason,Heltzer,Winter 2024,64,57,89.1,19.8,4.7,4.7,4.6,4.6,4.6
33450 01,33450,1,Real Estate Investments I,Joseph,Pagliari Jr.,Winter 2024,46,20,43.5,6.2,3.7,3.7,4.5,4.4,4
33450 81,33450,81,Real Estate Investments I,Joseph,Pagliari Jr.,Winter 2024,31,10,32.3,5.2,3.7,3.4,4.1,3.6,3.3
33450 85,33450,85,Real Estate Investments I,Joseph,Pagliari Jr.,Winter 2024,53,22,41.5,7.5,3.6,3.6,3.8,3.7,3.5
42123 01,42123,1,"Reputation, Regulation and Communications - How Media Influences Business",Guy,Rolnik,Winter 2024,62,32,51.6,2.9,4.3,4.4,4.2,4,4.3
42123 81,42123,81,"Reputation, Regulation and Communications - How Media Influences Business",Guy,Rolnik,Winter 2024,59,29,49.2,3.7,4.5,4.8,4.3,4.1,4.4
42705 01,42705,1,"Reputation, Regulation and Communications-How Media Influences Business-Lab",Guy,Rolnik,Winter 2024,32,16,50,3.5,4.7,4.8,4.6,4.4,4.6
40108 01,40108,1,Revenue Management,John,Birge,Winter 2024,27,7,25.9,4,3.3,3.3,3.1,2.9,2.9
34117 01,34117,1,Social Entrepreneurship and Innovation,Robert H,Gertner,Winter 2024,40,16,40,4.8,4.2,3.6,4.1,4,3.8
42710 01,42710,1,Social Impact Lab,Ghian,Foreman,Winter 2024,21,8,38.1,5.5,3.6,3.9,3.4,2.8,3
42710 01,42710,1,Social Impact Lab,Todd,Connor,Winter 2024,21,8,38.1,5.5,3.9,3.9,3.4,2.8,3
41902 50,41902,50,Statistical Inference,Dacheng,Xiu,Winter 2024,25,15,60,10.1,4.7,4.6,4.6,4.6,4.5
38103 01,38103,1,Strategies and Processes of Negotiation,Alex,Koch,Winter 2024,55,32,58.2,2.6,4.7,4.7,4.8,4.6,4.8
38103 02,38103,2,Strategies and Processes of Negotiation,Alex,Koch,Winter 2024,55,29,52.7,2.8,4.8,4.8,4.8,4.8,4.8
38103 03,38103,3,Strategies and Processes of Negotiation,Erika,Kirgios,Winter 2024,55,30,54.5,2.6,4.8,4.9,4.6,4.6,4.8
38103 04,38103,4,Strategies and Processes of Negotiation,Erika,Kirgios,Winter 2024,55,24,43.6,3.2,5,5,4.8,4.7,4.8
42715 01,42715,1,Strategy Simulation: Creating Value in Complex and Ambiguous Settings,Kathleen,Fitzgerald,Winter 2024,53,23,43.4,3.6,4.4,4.5,4.5,4.3,4.5
42715 81,42715,81,Strategy Simulation: Creating Value in Complex and Ambiguous Settings,Kathleen,Fitzgerald,Winter 2024,51,19,37.3,3.8,4.4,4.5,4.2,4,4.1
40101 01,40101,1,Supply Chain Strategy and Practice,Levi,DeValve,Winter 2024,64,35,54.7,3.9,4.3,3.9,3.9,3.5,3.7
40101 81,40101,81,Supply Chain Strategy and Practice,Levi,DeValve,Winter 2024,63,41,65.1,4.4,4.5,4.2,4.2,3.9,4.1
30118 01,30118,1,Taxes and Business Strategy,Ira,Weiss,Winter 2024,65,49,75.4,4.3,4.4,4.7,4.6,4.4,4.5
30118 81,30118,81,Taxes and Business Strategy,Ira,Weiss,Winter 2024,63,39,61.9,4.6,4.6,4.9,4.6,4.6,4.6
42129 01,42129,1,The Political Economy of Climate Change,Christopher,Wheat,Winter 2024,53,30,56.6,3.6,4.6,4.6,4.4,4.3,4.4
38120 01,38120,1,The Study of Behavioral Economics,Devin,Pope,Winter 2024,65,37,56.9,2.5,4.8,4.9,4.7,4.6,4.7
38120 02,38120,2,The Study of Behavioral Economics,Devin,Pope,Winter 2024,65,28,43.1,2.7,4.9,4.9,4.6,4.6,4.9
38120 85,38120,85,The Study of Behavioral Economics,Devin,Pope,Winter 2024,65,36,55.4,2.8,4.7,4.9,4.8,4.6,4.8
33500 50,33500,50,Time-series Analysis for Forecasting and Model Building,Jeffrey R,Russell,Winter 2024,15,9,60,6.7,4.6,4.4,4.9,4.7,4.7
34206 01,34206,1,"Women As CEOs, Entrepreneurs, Investors, Executives & Directors",Alyssa,Rapp,Winter 2024,59,21,35.6,4,4.3,4.6,4.2,4,4.1
31002 81,31002,81,Leadership Exploration and Development,Robert Ward,Vishny,Winter 2025,56,25,44.6,2,4.4,4.3,4.3,3.7,4.2
35145 01,35145,1,The Family Office,John,Heaton,Winter 2025,55,25,45.5,3.2,4,3.8,3.8,3.7,3.7
38101 81,38101,81,Persuasion: Effective Business Communication,Hal,Weitzman,Winter 2025,30,25,83.3,2.5,4.8,5,4.7,4.6,4.6
31002 81,31002,81,Leadership Exploration and Development,Robert Ward,Vishny,Winter 2025,56,25,44.6,2,4.4,4.3,4.3,3.7,4.2
35145 01,35145,1,The Family Office,John,Heaton,Winter 2025,55,25,45.5,3.2,4,3.8,3.8,3.7,3.7
38101 81,38101,81,Persuasion: Effective Business Communication,Hal,Weitzman,Winter 2025,30,25,83.3,2.5,4.8,5,4.7,4.6,4.6
30000 01,30000,1,Financial Accounting,Rimmy,Tomy,Winter 2025,57,30,52.6,4.5,4.2,4.1,4.4,4,4.1
30000 02,30000,2,Financial Accounting,Rimmy,Tomy,Winter 2025,65,25,38.5,3.4,4.2,4.1,4.3,3.9,4
30000 81,30000,81,Financial Accounting,Rimmy,Tomy,Winter 2025,43,22,51.2,5.5,4.3,4,4.5,4.3,4.2
30005 01,30005,1,Internal Information for Strategic Decisions,Anna,Costello,Winter 2025,68,52,76.5,4.3,4.7,4.7,4.6,4.4,4.5
30005 02,30005,2,Internal Information for Strategic Decisions,Anna,Costello,Winter 2025,65,51,78.5,3.9,4.7,4.8,4.5,4.3,4.6
30005 81,30005,81,Internal Information for Strategic Decisions,Anna,Costello,Winter 2025,60,39,65,4.6,4.7,4.6,4.5,4.3,4.4
30118 01,30118,1,Taxes and Business Strategy,Ira,Weiss,Winter 2025,70,54,77.1,4.3,4.5,4.7,4.7,4.4,4.6
30118 81,30118,81,Taxes and Business Strategy,Ira,Weiss,Winter 2025,66,46,69.7,4.4,4.6,4.8,4.7,4.5,4.6
30130 01,30130,1,Financial Statement Analysis,Abbie J,Smith,Winter 2025,69,25,36.2,5.8,4.3,4.2,4.4,4.3,4.2
30130 81,30130,81,Financial Statement Analysis,Abbie J,Smith,Winter 2025,70,29,41.4,5.1,4.5,4.2,4.5,4.3,4.3
30130 85,30130,85,Financial Statement Analysis,Abbie J,Smith,Winter 2025,55,28,50.9,7,4.6,4.5,4.7,4.4,4.4
30131 01,30131,1,Adv Fin Analysis & Valuation,Charles,McClure,Winter 2025,70,30,42.9,6.8,4.3,4.1,4.3,4.1,4.1
30131 02,30131,2,Adv Fin Analysis & Valuation,Charles,McClure,Winter 2025,61,23,37.7,6.2,4.3,3.9,4.1,4,4.1
30135 01,30135,1,AI and Financial Information,Bradford,Lynch I,Winter 2025,57,48,84.2,2.9,4.7,4.7,4.5,4.3,4.5
30905 50,30905,50,Corporate Social Responsibility and Policy Assessment,Hans,Christensen,Winter 2025,6,3,50,13.3,5,5,5,5,5
30931 50,30931,50,Research Seminar in Accounting,Christopher,Stewart,Winter 2025,5,1,20,5,4,4,3,2,2
30931 50,30931,50,Research Seminar in Accounting,Delphine,Samuels,Winter 2025,5,1,20,5,5,4,3,2,2
30931 50,30931,50,Research Seminar in Accounting,Rimmy,Tomy,Winter 2025,5,1,20,5,5,4,3,2,2
31402 01,31402,1,Leadership Practicum,Christopher,Collins,Winter 2025,21,9,42.9,3.2,5,5,5,4.9,5
31403 01,31403,1,Leadership Studio,Harry L,Davis,Winter 2025,26,12,46.2,4.2,4.1,3.8,3.8,3.6,3.3
31403 01,31403,1,Leadership Studio,Nancy,Tennant,Winter 2025,26,12,46.2,4.2,4.1,4,3.8,3.6,3.3
31404 81,31404,81,Leadership Lab,Betsy,Sobiech,Winter 2025,10,7,70,4.7,4.4,4.4,4.6,4.1,4
32120 01,32120,1,Data Analysis with Python and SQL,Lara,Kattan,Winter 2025,33,14,42.4,3.4,4.2,4.3,4.8,4.4,4.3
32120 02,32120,2,Data Analysis with Python and SQL,Lara,Kattan,Winter 2025,32,14,43.8,4.1,4.4,4.6,4.6,4.2,4.1
32120 81,32120,81,Data Analysis with Python and SQL,Lara,Kattan,Winter 2025,33,9,27.3,5.2,4,4.1,4.2,3.8,3.9
32200 01,32200,1,Artificial Intelligence,Dacheng,Xiu,Winter 2025,59,18,30.5,2.9,4.3,4.2,4.3,4.1,4.2
32210 01,32210,1,Generative Thinking,Sanjog,Misra,Winter 2025,65,29,44.6,3,4.6,4.9,4.5,4.4,4.7
33001 01,33001,1,Microeconomics,Rebecca,Dizon-Ross,Winter 2025,70,38,54.3,3,4.6,4.4,4.2,3.9,4.2
33001 81,33001,81,Microeconomics,Rebecca,Dizon-Ross,Winter 2025,65,43,66.2,4.3,4.5,4.4,4.4,4.1,4.3
33001 85,33001,85,Microeconomics,Rebecca,Dizon-Ross,Winter 2025,55,31,56.4,5.4,4.7,4.6,4.3,4.3,4.4
33050 01,33050,1,Macroeconomics and the Business Environment,Joseph,Vavra,Winter 2025,35,14,40,4.4,4.4,4.2,4.5,4.3,4.1
33050 02,33050,2,Macroeconomics and the Business Environment,Joseph,Vavra,Winter 2025,58,21,36.2,3.7,4.1,4,4.2,4,4
33050 81,33050,81,Macroeconomics and the Business Environment,Joseph,Vavra,Winter 2025,59,29,49.2,4.1,4.2,3.9,4.2,4,3.9
33050 85,33050,85,Macroeconomics and the Business Environment,Jason,Faberman,Winter 2025,12,8,66.7,4.5,4.1,3.8,4.3,4.1,3.9
33112 01,33112,1,Business in Historical Perspective,Richard,Hornbeck,Winter 2025,65,19,29.2,2.7,4.3,4.1,3.9,3.6,4
33112 02,33112,2,Business in Historical Perspective,Richard,Hornbeck,Winter 2025,65,22,33.8,3,3.9,3.6,3.5,3.4,3.7
33112 81,33112,81,Business in Historical Perspective,Richard,Hornbeck,Winter 2025,65,19,29.2,3.3,4.1,3.9,3.8,3.7,3.7
33401 01,33401,1,Money and Banking,Kilian,Huber,Winter 2025,49,23,46.9,3.8,4.7,4.4,4.5,4.2,4.5
33401 02,33401,2,Money and Banking,Kilian,Huber,Winter 2025,62,25,40.3,2.9,4.2,4.1,4.3,4,4.2
33401 81,33401,81,Money and Banking,Kilian,Huber,Winter 2025,63,31,49.2,3.8,4.2,3.9,4,3.7,3.9
33450 01,33450,1,Real Estate Investments I,Joseph,Pagliari Jr.,Winter 2025,52,17,32.7,7.1,3.4,3.1,3.9,3.5,3.4
33450 81,33450,81,Real Estate Investments I,Joseph,Pagliari Jr.,Winter 2025,49,20,40.8,6.3,4.4,4.4,4.5,4.3,4.2
33450 85,33450,85,Real Estate Investments I,Joseph,Pagliari Jr.,Winter 2025,49,19,38.8,8.8,3.6,3.6,3.8,3.6,3.3
33471 01,33471,1,"Business, Politics, and Ethics",Brian,Barry,Winter 2025,42,21,50,4.1,4.2,4.3,4.2,4,4.3
33471 02,33471,2,"Business, Politics, and Ethics",Brian,Barry,Winter 2025,42,20,47.6,4.6,4.1,4.5,4.4,4.2,4.3
33471 03,33471,3,"Business, Politics, and Ethics",Brian,Barry,Winter 2025,40,18,45,4.3,4.5,4.7,4.4,4.3,4.4
33471 85,33471,85,"Business, Politics, and Ethics",Brian,Barry,Winter 2025,31,16,51.6,4.4,4.8,4.8,4.5,4.5,4.7
33502 01,33502,1,International Financial Policy,Rohan,Kekre,Winter 2025,60,24,40,3.6,4.8,4.8,4.7,4.5,4.8
33502 81,33502,81,International Financial Policy,Rohan,Kekre,Winter 2025,53,27,50.9,4.4,4.6,4.5,4.6,4.7,4.7
33904 50,33904,50,Microeconomics Reading and Research Seminar,Eric,Budish,Winter 2025,5,1,20,5,5,5,5,5,5
33904 50,33904,50,Microeconomics Reading and Research Seminar,Matthew,Notowidigdo,Winter 2025,5,1,20,5,5,5,5,5,5
33904 50,33904,50,Microeconomics Reading and Research Seminar,Eric,Zwick,Winter 2025,5,1,20,5,5,5,5,5,5
34101 01,34101,1,Entrepreneurial Finance and Private Equity,Scott F,Meadow,Winter 2025,69,18,26.1,7.5,4.3,4.5,4.6,4.4,4.4
34101 81,34101,81,Entrepreneurial Finance and Private Equity,Eric,Zwick,Winter 2025,27,11,40.7,6.7,4.3,4.1,4.3,4.2,4.2
34101 85,34101,85,Entrepreneurial Finance and Private Equity,Scott F,Meadow,Winter 2025,71,25,35.2,11.5,4.5,4.4,4.4,4.4,4.4
34102 01,34102,1,New Venture Strategy,Gregory,Bunch,Winter 2025,47,39,83,3.7,4.7,4.6,4.4,4.3,4.4
34102 81,34102,81,New Venture Strategy,James,Schrager,Winter 2025,46,6,13,3.8,4.7,4.5,4.3,4.2,4.3
34103 85,34103,85,Building the New Venture,Samir,Mayekar,Winter 2025,36,20,55.6,6.3,4.7,4.8,4.7,4.8,4.7
34113 01,34113,1,Impact Investing,Priya,Khetarpal,Winter 2025,61,38,62.3,4,4.6,4.7,4.3,4.1,4.2
34113 81,34113,81,Impact Investing,Priya,Khetarpal,Winter 2025,29,15,51.7,4.7,4.3,4.4,3.9,3.8,3.9
34206 01,34206,1,"Women As CEOs, Entrepreneurs, Investors, Executives & Directors",Alyssa,Rapp,Winter 2025,61,16,26.2,4.1,4.7,4.8,4.5,4.5,4.5
34302 01,34302,1,Entrepreneurship through Acquisition,Brian,O'Connor,Winter 2025,65,43,66.2,4,4.9,5,4.8,4.7,4.9
34302 01,34302,1,Entrepreneurship through Acquisition,Mark,Agnew,Winter 2025,65,43,66.2,4,4.9,5,4.8,4.7,4.9
34502 01,34502,1,Intro to Venture Capital: A Toolkit for Analyzing and Financing Startups,Scott F,Meadow,Winter 2025,21,6,28.6,2.3,4.8,5,4.8,4.8,5
34702 81,34702,81,Private Equity/Venture Capital Lab,Christopher,Mcgowan,Winter 2025,46,29,63,19,4.9,4.9,4.7,4.5,4.8
34702 82,34702,82,Private Equity/Venture Capital Lab,Jason,Heltzer,Winter 2025,52,47,90.4,19.3,4.6,4.7,4.8,4.7,4.8
34709 01,34709,1,Lab to Launch,Jason,Blumberg,Winter 2025,34,16,47.1,6.3,4.6,4.4,4.4,4.3,4.4
34709 01,34709,1,Lab to Launch,Keith,Crandell,Winter 2025,34,16,47.1,6.3,4.4,4.4,4.4,4.3,4.4
34715 01,34715,1,Hacking For Defense,Will,Gossin,Winter 2025,32,28,87.5,11.8,4.5,4.5,4.4,4.2,4.4
34715 01,34715,1,Hacking For Defense,M. Todd,Henderson,Winter 2025,32,28,87.5,11.8,4.3,4.5,4.4,4.2,4.4
34902 50,34902,50,Asset Pricing II,Ralph,Koijen,Winter 2025,6,2,33.3,11,4.5,5,4.5,4,4.5
34902 50,34902,50,Asset Pricing II,Stefan,Nagel,Winter 2025,6,2,33.3,11,5,5,4.5,4,4.5
34904 50,34904,50,Corporate Finance II,Amir,Sufi,Winter 2025,3,1,33.3,10,5,5,5,5,5
35000 01,35000,1,Investments,Michael,Weber,Winter 2025,70,25,35.7,4.6,3.7,3.6,3.6,3.3,3.4
35000 02,35000,2,Investments,Michael,Weber,Winter 2025,70,25,35.7,4.2,3.3,3.2,3.4,3,3.1
35000 81,35000,81,Investments,Michael,Weber,Winter 2025,68,22,32.4,5.4,3.5,3.4,3.8,3.3,3.6
35010 01,35010,1,Managerial Finance,Pietro,Veronesi,Winter 2025,23,10,43.5,4.7,4.7,4.4,4.8,4.7,4.7
35100 02,35100,2,Financial Instruments,John,Heaton,Winter 2025,29,11,37.9,7.4,3.4,3.2,4,3.5,3.3
35126 01,35126,1,Quantitative Portfolio Management,Ralph,Koijen,Winter 2025,69,37,53.6,3.9,4.7,4.7,4.8,4.7,4.7
35126 81,35126,81,Quantitative Portfolio Management,Ralph,Koijen,Winter 2025,68,28,41.2,4.8,4.5,4.5,4.6,4.3,4.4
35150 01,35150,1,Advanced Investments,Stefan,Nagel,Winter 2025,48,26,54.2,4.8,4.7,4.4,4.5,4.3,4.3
35150 81,35150,81,Advanced Investments,Stefan,Nagel,Winter 2025,12,5,41.7,6.2,4.8,4.2,4.4,4.4,4
35200 01,35200,1,Corporation Finance,Pascal,Noel,Winter 2025,51,20,39.2,4,5,4.9,5,5,4.9
35200 02,35200,2,Corporation Finance,Pascal,Noel,Winter 2025,63,24,38.1,3.5,4.8,4.6,4.7,4.4,4.6
35200 03,35200,3,Corporation Finance,Anil K,Kashyap,Winter 2025,32,16,50,10.4,3.4,3.7,3.8,3.7,3.1
35200 04,35200,4,Corporation Finance,Anil K,Kashyap,Winter 2025,53,28,52.8,9.6,3.4,3.7,3.9,3.6,3.4
35200 85,35200,85,Corporation Finance,Anil K,Kashyap,Winter 2025,19,13,68.4,7.2,4.3,4.5,4.6,4.5,4.2
35201 01,35201,1,Cases in Financial Management,Joshua,Pierce,Winter 2025,19,5,26.3,5.6,4,4,4.2,3.8,3.6
35207 01,35207,1,Consumer Finance,Scott,Nelson,Winter 2025,57,41,71.9,3.1,4.8,4.9,4.7,4.6,4.8
35207 02,35207,2,Consumer Finance,Scott,Nelson,Winter 2025,46,37,80.4,3.7,4.9,4.8,4.8,4.6,4.8
35207 81,35207,81,Consumer Finance,Scott,Nelson,Winter 2025,23,15,65.2,3.1,4.8,4.7,4.7,4.6,4.6
35210 01,35210,1,International Corporate Finance,Raghuram G,Rajan,Winter 2025,57,20,35.1,5.6,4.5,4.6,4.6,4.5,4.6
35210 02,35210,2,International Corporate Finance,Raghuram G,Rajan,Winter 2025,52,23,44.2,4.9,4.6,4.7,4.5,4.5,4.6
35210 85,35210,85,International Corporate Finance,Raghuram G,Rajan,Winter 2025,40,27,67.5,5.9,4.6,4.6,4.4,4.3,4.6
36106 01,36106,1,Managerial Decision Modeling,Burhaneddin,Sandikci,Winter 2025,21,11,52.4,6.8,3.8,3.8,4.3,4,3.8
36106 02,36106,2,Managerial Decision Modeling,Burhaneddin,Sandikci,Winter 2025,32,13,40.6,7.6,3.9,3.3,4,3.9,3.4
36106 81,36106,81,Managerial Decision Modeling,Burhaneddin,Sandikci,Winter 2025,31,14,45.2,9.4,4.2,4.2,4.4,4.3,4.3
36110 01,36110,1,Application Development,Raghuveera,Betina,Winter 2025,28,16,57.1,8.6,4.8,4.6,4.9,4.8,4.6
36110 81,36110,81,Application Development,Raghuveera,Betina,Winter 2025,21,9,42.9,10.1,5,5,4.9,4.9,4.9
36912 50,36912,50,Stochastic Optimization,John,Birge,Winter 2025,5,1,20,20,5,4,5,5,5
37000 01,37000,1,Marketing Strategy,Beidi,Hu,Winter 2025,50,25,50,3.2,4.3,3.8,3.8,3.4,3.6
37000 02,37000,2,Marketing Strategy,Beidi,Hu,Winter 2025,56,22,39.3,2.7,4,3.4,3.4,3,3.3
37000 03,37000,3,Marketing Strategy,Christopher,Krohn,Winter 2025,22,9,40.9,6,4.6,4.7,4.7,4.7,4.6
37000 85,37000,85,Marketing Strategy,Christopher,Krohn,Winter 2025,51,24,47.1,5.7,4.7,4.9,4.8,4.7,4.8
37101 01,37101,1,Consumer Behavior,Daniel,Bartels,Winter 2025,55,21,38.2,2.8,4.6,4.8,4.7,4.5,4.5
37101 02,37101,2,Consumer Behavior,Daniel,Bartels,Winter 2025,51,17,33.3,3,4.5,4.5,4.5,4.2,4.3
37101 85,37101,85,Consumer Behavior,Daniel,Bartels,Winter 2025,20,7,35,8.7,4.3,4.4,4.4,4.3,4.4
37103 01,37103,1,Data-Driven Marketing,Guenter,Hitsch,Winter 2025,48,20,41.7,5.9,4.6,4.3,4.3,4.2,4.1
37103 81,37103,81,Data-Driven Marketing,Guenter,Hitsch,Winter 2025,31,11,35.5,5.7,4.7,4.6,4.6,4.4,4.3
37209 01,37209,1,Brand Management in a Digital Age,Thomas,Hafen,Winter 2025,69,42,60.9,2.9,4.7,4.7,4.5,4.4,4.5
37209 85,37209,85,Brand Management in a Digital Age,Thomas,Hafen,Winter 2025,48,27,56.3,4.4,4.7,4.8,4.7,4.6,4.7
37212 01,37212,1,Business with Purpose,Abigail,Sussman,Winter 2025,60,23,38.3,3.2,4,3.6,3.8,3.4,3.6
37212 81,37212,81,Business with Purpose,Abigail,Sussman,Winter 2025,35,11,31.4,3.5,4.2,4.3,4,3.7,3.5
37904 50,37904,50,Advanced Quantitative Marketing,Guenter,Hitsch,Winter 2025,3,1,33.3,10,5,5,5,5,5
37904 50,37904,50,Advanced Quantitative Marketing,Jean-Pierre,Dube,Winter 2025,3,1,33.3,10,5,5,5,5,5
37905 50,37905,50,Marketing Literature Seminar,Kristin,Donnelly,Winter 2025,13,3,23.1,4.7,5,5,5,5,5
37905 50,37905,50,Marketing Literature Seminar,Pradeep,Chintagunta,Winter 2025,13,3,23.1,4.7,5,5,5,5,5
37906 50,37906,50,Applied Bayesian Econometrics,Sanjog,Misra,Winter 2025,4,2,50,4.5,5,5,5,5,4
37907 50,37907,50,Behavioral Science Research Methods in Marketing,Oleg,Urminsky,Winter 2025,13,5,38.5,3.8,5,5,5,5,5
38000 01,38000,1,Managerial Psychology,Linda Elaine,Ginzel,Winter 2025,59,21,35.6,3.8,3.8,4.2,3.8,3.6,3.6
38000 02,38000,2,Managerial Psychology,Linda Elaine,Ginzel,Winter 2025,57,40,70.2,3.8,4.3,4.4,4.3,4,4
38001 85,38001,85,Managing in Organizations,Alexander,Todorov,Winter 2025,37,18,48.6,4.3,4.2,4.2,3.8,3.8,3.9
38002 01,38002,1,Managerial Decision Making,Saurabh,Bhargava,Winter 2025,65,23,35.4,2,2.9,2.7,2.5,2.3,2.3
38002 02,38002,2,Managerial Decision Making,Saurabh,Bhargava,Winter 2025,18,8,44.4,2.1,3.5,4,3.6,3.3,3.5
38103 01,38103,1,Strategies and Processes of Negotiation,Joshua,Jackson,Winter 2025,55,49,89.1,3.3,5,5,4.8,4.8,4.9
38103 02,38103,2,Strategies and Processes of Negotiation,Joshua,Jackson,Winter 2025,51,38,74.5,3.3,4.9,4.9,4.8,4.7,4.9
38103 03,38103,3,Strategies and Processes of Negotiation,Alex,Koch,Winter 2025,55,31,56.4,2.6,4.6,4.6,4.5,4.5,4.6
38103 04,38103,4,Strategies and Processes of Negotiation,Alex,Koch,Winter 2025,55,25,45.5,3,4.4,4.4,4.4,4.4,4.5
38103 81,38103,81,Strategies and Processes of Negotiation,Alex,Koch,Winter 2025,51,29,56.9,2.7,4.5,4.5,4.6,4.5,4.6
38103 85,38103,85,Strategies and Processes of Negotiation,Elena,Zinchenko,Winter 2025,49,20,40.8,4.5,4.6,4.6,4.7,4.6,4.7
38115 85,38115,85,Ethics of Business,John,Rollert,Winter 2025,51,25,49,5.4,4.9,4.9,4.8,4.8,4.8
38119 01,38119,1,Designing a Good Life,Nicholas,Epley,Winter 2025,65,24,36.9,3.8,4.5,4.5,4.1,3.7,3.8
38119 02,38119,2,Designing a Good Life,Nicholas,Epley,Winter 2025,65,16,24.6,3.9,4.6,4.5,4.6,4.4,4.4
38119 81,38119,81,Designing a Good Life,Nicholas,Epley,Winter 2025,65,22,33.8,3.4,4.7,4.7,4.3,4.2,4.3
38120 01,38120,1,The Study of Behavioral Economics,Devin,Pope,Winter 2025,70,33,47.1,2.3,4.9,4.9,4.6,4.5,4.8
38120 02,38120,2,The Study of Behavioral Economics,Devin,Pope,Winter 2025,70,23,32.9,2.6,5,5,4.7,4.7,4.9
38120 81,38120,81,The Study of Behavioral Economics,Devin,Pope,Winter 2025,70,36,51.4,2.4,4.9,5,4.8,4.8,4.9
38122 01,38122,1,Diversity in Organizations,Jane,Risen,Winter 2025,19,11,57.9,4.1,4.8,4.2,4.2,3.9,3.7
38122 02,38122,2,Diversity in Organizations,Jane,Risen,Winter 2025,16,11,68.8,5,4.5,4,4.5,4,3.9
38122 81,38122,81,Diversity in Organizations,Jane,Risen,Winter 2025,13,10,76.9,3.2,4.9,5,4.7,4.6,4.9
38901 50,38901,50,Current Topics in Behavioral Science I,Ayelet,Fishbach,Winter 2025,9,4,44.4,5.5,5,5,4.8,4.8,4.8
38901 50,38901,50,Current Topics in Behavioral Science I,Joshua,Jackson,Winter 2025,9,4,44.4,5.5,5,5,4.8,4.8,4.8
40000 01,40000,1,Operations Management: Business Process Fundamentals,Linwei,Xin,Winter 2025,59,32,54.2,3.6,4.4,4.5,4.4,4.1,4.1
40000 02,40000,2,Operations Management: Business Process Fundamentals,Linwei,Xin,Winter 2025,60,27,45,3.5,4.2,4.1,4.2,3.8,3.9
40000 85,40000,85,Operations Management: Business Process Fundamentals,Linwei,Xin,Winter 2025,25,7,28,4,4.7,4.7,4.6,4.6,4.7
40101 01,40101,1,Supply Chain Strategy and Practice,Levi,DeValve,Winter 2025,65,32,49.2,3.9,4.5,4.4,4.5,4.1,4.3
